date,region,disease,cases,deaths,recovered,population
2022-09-23,Delhi,COVID-19,106.0,1,105,30000000
2022-09-30,Delhi,COVID-19,0.0,0,0,30000000
2022-10-07,Delhi,COVID-19,105.0,2,103,30000000
2022-10-14,Delhi,COVID-19,,6,391,30000000
2022-10-21,Delhi,COVID-19,921.0,11,910,30000000
2022-10-28,Delhi,COVID-19,1686.0,21,1665,30000000
2022-11-04,Delhi,COVID-19,3049.0,40,3009,30000000
2022-11-11,Delhi,COVID-19,4068.0,88,3980,30000000
2022-11-18,Delhi,COVID-19,4556.0,36,4520,30000000
2022-11-25,Delhi,COVID-19,7309.0,90,7219,30000000
2022-12-02,Delhi,COVID-19,9058.0,140,8918,30000000
2022-12-09,Delhi,COVID-19,8190.0,88,8102,30000000
2022-12-16,Delhi,COVID-19,10206.0,90,10116,30000000
2022-12-23,Delhi,COVID-19,10948.0,236,10712,30000000
2022-12-30,Delhi,COVID-19,15057.0,128,14929,30000000
2023-01-06,Delhi,COVID-19,13506.0,222,13284,30000000
2023-01-13,Delhi,COVID-19,17796.0,355,17441,30000000
2023-01-20,Delhi,COVID-19,173653.0,1412,172241,30000000
2023-01-27,Delhi,COVID-19,22920.0,508,22412,30000000
2023-02-03,Delhi,COVID-19,94547.0,1136,93411,30000000
2023-02-10,Delhi,COVID-19,21746.0,352,21394,30000000
2023-02-17,Delhi,COVID-19,28848.0,618,28230,30000000
2023-02-24,Delhi,COVID-19,28102.0,251,27851,30000000
2023-03-03,Delhi,COVID-19,24896.0,320,24576,30000000
2023-03-10,Delhi,COVID-19,22801.0,192,22609,30000000
2023-03-17,Delhi,COVID-19,26480.0,223,26257,30000000
2023-03-24,Delhi,COVID-19,33708.0,571,33137,30000000
2023-03-31,Delhi,COVID-19,31049.0,235,30814,30000000
2023-04-07,Delhi,COVID-19,28019.0,294,27725,30000000
2023-04-14,Delhi,COVID-19,25713.0,532,25181,30000000
2023-04-21,Delhi,COVID-19,,473,28644,30000000
2023-04-28,Delhi,COVID-19,23281.0,335,22946,30000000
2023-05-05,Delhi,COVID-19,22256.0,444,21812,30000000
2023-05-12,Delhi,COVID-19,25344.0,456,24888,30000000
2023-05-19,Delhi,COVID-19,24614.0,532,24082,30000000
2023-05-26,Delhi,COVID-19,26051.0,458,25593,30000000
2023-06-02,Delhi,COVID-19,20193.0,219,19974,30000000
2023-06-09,Delhi,COVID-19,20867.0,289,20578,30000000
2023-06-16,Delhi,COVID-19,17831.0,332,17499,30000000
2023-06-23,Delhi,COVID-19,15730.0,174,15556,30000000
2023-06-30,Delhi,COVID-19,,164,12927,30000000
2023-07-07,Delhi,COVID-19,13773.0,238,13535,30000000
2023-07-14,Delhi,COVID-19,8971.0,133,8838,30000000
2023-07-21,Delhi,COVID-19,8811.0,125,8686,30000000
2023-07-28,Delhi,COVID-19,6910.0,91,6819,30000000
2023-08-04,Delhi,COVID-19,7436.0,88,7348,30000000
2023-08-11,Delhi,COVID-19,4635.0,73,4562,30000000
2023-08-18,Delhi,COVID-19,3805.0,32,3773,30000000
2023-08-25,Delhi,COVID-19,2080.0,41,2039,30000000
2023-09-01,Delhi,COVID-19,1554.0,32,1522,30000000
2023-09-08,Delhi,COVID-19,1097.0,20,1077,30000000
2023-09-15,Delhi,COVID-19,495.0,4,491,30000000
2023-09-22,Delhi,COVID-19,91.0,1,90,30000000
2023-09-29,Delhi,COVID-19,0.0,0,0,30000000
2023-10-06,Delhi,COVID-19,102.0,1,101,30000000
2023-10-13,Delhi,COVID-19,368.0,7,361,30000000
2023-10-20,Delhi,COVID-19,1019.0,20,999,30000000
2023-10-27,Delhi,COVID-19,1874.0,40,1834,30000000
2023-11-03,Delhi,COVID-19,2257.0,38,2219,30000000
2023-11-10,Delhi,COVID-19,15775.0,172,15603,30000000
2023-11-17,Delhi,COVID-19,,108,5107,30000000
2023-11-24,Delhi,COVID-19,6867.0,62,6805,30000000
2023-12-01,Delhi,COVID-19,8723.0,167,8556,30000000
2023-12-08,Delhi,COVID-19,9041.0,201,8840,30000000
2023-12-15,Delhi,COVID-19,9956.0,214,9742,30000000
2023-12-22,Delhi,COVID-19,15002.0,130,14872,30000000
2021-01-01,Karnataka,Dengue,7709.0,99,7610,65000000
2021-01-08,Karnataka,Dengue,7540.0,110,7430,65000000
2021-01-15,Karnataka,Dengue,9185.0,78,9107,65000000
2021-01-22,Karnataka,Dengue,8699.0,114,8585,65000000
2021-01-29,Karnataka,Dengue,9195.0,78,9117,65000000
2021-02-05,Karnataka,Dengue,11185.0,71,11114,65000000
2021-02-12,Karnataka,Dengue,12812.0,95,12717,65000000
2021-02-19,Karnataka,Dengue,15211.0,167,15044,65000000
2021-02-26,Karnataka,Dengue,12217.0,124,12093,65000000
2021-03-05,Karnataka,Dengue,11461.0,108,11353,65000000
2021-03-12,Karnataka,Dengue,12044.0,61,11983,65000000
2021-03-19,Karnataka,Dengue,14483.0,159,14324,65000000
2021-03-26,Karnataka,Dengue,13016.0,134,12882,65000000
2021-04-02,Karnataka,Dengue,16250.0,152,16098,65000000
2021-04-09,Karnataka,Dengue,18266.0,190,18076,65000000
2021-04-16,Karnataka,Dengue,12781.0,181,12600,65000000
2021-04-23,Karnataka,Dengue,15931.0,197,15734,65000000
2021-04-30,Karnataka,Dengue,17348.0,204,17144,65000000
2021-05-07,Karnataka,Dengue,15400.0,131,15269,65000000
2021-05-14,Karnataka,Dengue,,141,14456,65000000
2021-05-21,Karnataka,Dengue,13990.0,92,13898,65000000
2021-05-28,Karnataka,Dengue,13990.0,186,13804,65000000
2021-06-04,Karnataka,Dengue,9798.0,126,9672,65000000
2021-06-11,Karnataka,Dengue,12794.0,76,12718,65000000
2021-06-18,Karnataka,Dengue,8967.0,48,8919,65000000
2021-06-25,Karnataka,Dengue,9058.0,46,9012,65000000
2021-07-02,Karnataka,Dengue,8691.0,74,8617,65000000
2021-07-09,Karnataka,Dengue,6870.0,71,6799,65000000
2021-07-16,Karnataka,Dengue,5576.0,77,5499,65000000
2021-07-23,Karnataka,Dengue,5150.0,71,5079,65000000
2021-07-30,Karnataka,Dengue,4588.0,41,4547,65000000
2021-08-06,Karnataka,Dengue,4738.0,69,4669,65000000
2021-08-13,Karnataka,Dengue,18053.0,138,17915,65000000
2021-08-20,Karnataka,Dengue,2585.0,15,2570,65000000
2021-08-27,Karnataka,Dengue,1869.0,13,1856,65000000
2021-09-03,Karnataka,Dengue,1517.0,17,1500,65000000
2021-09-10,Karnataka,Dengue,737.0,10,727,65000000
2021-09-17,Karnataka,Dengue,483.0,3,480,65000000
2021-09-24,Karnataka,Dengue,240.0,1,239,65000000
2021-10-01,Karnataka,Dengue,59.0,0,59,65000000
2021-10-08,Karnataka,Dengue,0.0,0,0,65000000
2021-10-15,Karnataka,Dengue,50.0,0,50,65000000
2021-10-22,Karnataka,Dengue,212.0,1,211,65000000
2021-10-29,Karnataka,Dengue,511.0,3,508,65000000
2021-11-05,Karnataka,Dengue,774.0,7,767,65000000
2021-11-12,Karnataka,Dengue,1312.0,14,1298,65000000
2021-11-19,Karnataka,Dengue,2081.0,30,2051,65000000
2021-11-26,Karnataka,Dengue,2763.0,23,2740,65000000
2021-12-03,Karnataka,Dengue,3351.0,24,3327,65000000
2021-12-10,Karnataka,Dengue,3868.0,51,3817,65000000
2021-12-17,Karnataka,Dengue,,31,5749,65000000
2021-12-24,Karnataka,Dengue,5776.0,80,5696,65000000
2021-12-31,Karnataka,Dengue,6715.0,52,6663,65000000
2022-01-07,Karnataka,Dengue,9142.0,106,9036,65000000
2022-01-14,Karnataka,Dengue,9856.0,70,9786,65000000
2022-01-21,Karnataka,Dengue,9127.0,81,9046,65000000
2022-01-28,Karnataka,Dengue,9979.0,101,9878,65000000
2022-02-04,Karnataka,Dengue,12311.0,70,12241,65000000
2022-02-11,Karnataka,Dengue,11712.0,160,11552,65000000
2022-02-18,Karnataka,Dengue,14757.0,217,14540,65000000
2022-02-25,Karnataka,Dengue,12033.0,80,11953,65000000
2022-03-04,Karnataka,Dengue,12304.0,178,12126,65000000
2022-03-11,Karnataka,Dengue,15415.0,91,15324,65000000
2022-03-18,Karnataka,Dengue,16440.0,115,16325,65000000
2022-03-25,Karnataka,Dengue,17172.0,229,16943,65000000
2022-04-01,Karnataka,Dengue,14266.0,96,14170,65000000
2022-04-08,Karnataka,Dengue,15567.0,146,15421,65000000
2022-04-15,Karnataka,Dengue,14630.0,209,14421,65000000
2022-04-22,Karnataka,Dengue,13869.0,91,13778,65000000
2022-04-29,Karnataka,Dengue,,93,16725,65000000
2022-05-06,Karnataka,Dengue,12060.0,126,11934,65000000
2022-05-13,Karnataka,Dengue,65117.0,385,64732,65000000
2022-05-20,Karnataka,Dengue,113458.0,1048,112410,65000000
2022-05-27,Karnataka,Dengue,12261.0,73,12188,65000000
2022-06-03,Karnataka,Dengue,9854.0,111,9743,65000000
2022-06-10,Karnataka,Dengue,12420.0,170,12250,65000000
2022-06-17,Karnataka,Dengue,10761.0,98,10663,65000000
2022-06-24,Karnataka,Dengue,9381.0,134,9247,65000000
2022-07-01,Karnataka,Dengue,9284.0,129,9155,65000000
2022-07-08,Karnataka,Dengue,7361.0,55,7306,65000000
2022-07-15,Karnataka,Dengue,7295.0,95,7200,65000000
2022-07-22,Karnataka,Dengue,5161.0,33,5128,65000000
2022-07-29,Karnataka,Dengue,5299.0,60,5239,65000000
2022-08-05,Karnataka,Dengue,4286.0,30,4256,65000000
2022-08-12,Karnataka,Dengue,3177.0,17,3160,65000000
2022-08-19,Karnataka,Dengue,3028.0,37,2991,65000000
2022-08-26,Karnataka,Dengue,2275.0,31,2244,65000000
2022-09-02,Karnataka,Dengue,1236.0,8,1228,65000000
2022-09-09,Karnataka,Dengue,833.0,6,827,65000000
2022-09-16,Karnataka,Dengue,557.0,3,554,65000000
2022-09-23,Karnataka,Dengue,213.0,3,210,65000000
2022-09-30,Karnataka,Dengue,66.0,0,66,65000000
2022-10-07,Karnataka,Dengue,0.0,0,0,65000000
2022-10-14,Karnataka,Dengue,59.0,0,59,65000000
2022-10-21,Karnataka,Dengue,224.0,1,223,65000000
2022-10-28,Karnataka,Dengue,581.0,6,575,65000000
2022-11-04,Karnataka,Dengue,842.0,11,831,65000000
2022-11-11,Karnataka,Dengue,1388.0,10,1378,65000000
2022-11-18,Karnataka,Dengue,1684.0,14,1670,65000000
2022-11-25,Karnataka,Dengue,2475.0,26,2449,65000000
2022-12-02,Karnataka,Dengue,2948.0,21,2927,65000000
2022-12-09,Karnataka,Dengue,3927.0,44,3883,65000000
2022-12-16,Karnataka,Dengue,4123.0,37,4086,65000000
2022-12-23,Karnataka,Dengue,5708.0,58,5650,65000000
2022-12-30,Karnataka,Dengue,7591.0,41,7550,65000000
2023-01-06,Karnataka,Dengue,7906.0,75,7831,65000000
2023-01-13,Karnataka,Dengue,7645.0,104,7541,65000000
2023-01-20,Karnataka,Dengue,8943.0,95,8848,65000000
2023-01-27,Karnataka,Dengue,10088.0,93,9995,65000000
2023-02-03,Karnataka,Dengue,9859.0,128,9731,65000000
2023-02-10,Karnataka,Dengue,13780.0,114,13666,65000000
2023-02-17,Karnataka,Dengue,11446.0,75,11371,65000000
2023-02-24,Karnataka,Dengue,13253.0,170,13083,65000000
2023-03-03,Karnataka,Dengue,12972.0,86,12886,65000000
2023-03-10,Karnataka,Dengue,13365.0,78,13287,65000000
2023-03-17,Karnataka,Dengue,14705.0,140,14565,65000000
2023-03-24,Karnataka,Dengue,14311.0,128,14183,65000000
2023-03-31,Karnataka,Dengue,15622.0,126,15496,65000000
2023-04-07,Karnataka,Dengue,17459.0,131,17328,65000000
2023-04-14,Karnataka,Dengue,16635.0,213,16422,65000000
2023-04-21,Karnataka,Dengue,13064.0,140,12924,65000000
2023-04-28,Karnataka,Dengue,12037.0,89,11948,65000000
2023-05-05,Karnataka,Dengue,13842.0,101,13741,65000000
2023-05-12,Karnataka,Dengue,12574.0,67,12507,65000000
2023-05-19,Karnataka,Dengue,,81,15541,65000000
2023-05-26,Karnataka,Dengue,11171.0,146,11025,65000000
2023-06-02,Karnataka,Dengue,11230.0,145,11085,65000000
2023-06-09,Karnataka,Dengue,10131.0,107,10024,65000000
2023-06-16,Karnataka,Dengue,9983.0,113,9870,65000000
2023-06-23,Karnataka,Dengue,8911.0,125,8786,65000000
2023-06-30,Karnataka,Dengue,8940.0,95,8845,65000000
2023-07-07,Karnataka,Dengue,7453.0,45,7408,65000000
2023-07-14,Karnataka,Dengue,5981.0,42,5939,65000000
2023-07-21,Karnataka,Dengue,4797.0,64,4733,65000000
2023-07-28,Karnataka,Dengue,4588.0,64,4524,65000000
2023-08-04,Karnataka,Dengue,4532.0,53,4479,65000000
2023-08-11,Karnataka,Dengue,3625.0,22,3603,65000000
2023-08-18,Karnataka,Dengue,2704.0,18,2686,65000000
2023-08-25,Karnataka,Dengue,1924.0,15,1909,65000000
2023-09-01,Karnataka,Dengue,6967.0,89,6878,65000000
2023-09-08,Karnataka,Dengue,800.0,10,790,65000000
2023-09-15,Karnataka,Dengue,422.0,4,418,65000000
2023-09-22,Karnataka,Dengue,205.0,2,203,65000000
2023-09-29,Karnataka,Dengue,52.0,0,52,65000000
2023-10-06,Karnataka,Dengue,0.0,0,0,65000000
2023-10-13,Karnataka,Dengue,54.0,0,54,65000000
2023-10-20,Karnataka,Dengue,244.0,2,242,65000000
2023-10-27,Karnataka,Dengue,540.0,5,535,65000000
2023-11-03,Karnataka,Dengue,884.0,10,874,65000000
2023-11-10,Karnataka,Dengue,1589.0,14,1575,65000000
2023-11-17,Karnataka,Dengue,2278.0,33,2245,65000000
2023-11-24,Karnataka,Dengue,2713.0,32,2681,65000000
2023-12-01,Karnataka,Dengue,3326.0,20,3306,65000000
2023-12-08,Karnataka,Dengue,4633.0,53,4580,65000000
2023-12-15,Karnataka,Dengue,4490.0,31,4459,65000000
2023-12-22,Karnataka,Dengue,6108.0,67,6041,65000000
2021-01-01,Karnataka,Malaria,54063.0,189,53874,65000000
2021-01-08,Karnataka,Malaria,44254.0,169,44085,65000000
2021-01-15,Karnataka,Malaria,39242.0,117,39125,65000000
2021-01-22,Karnataka,Malaria,51231.0,374,50857,65000000
2021-01-29,Karnataka,Malaria,42244.0,292,41952,65000000
2021-02-05,Karnataka,Malaria,36552.0,220,36332,65000000
2021-02-12,Karnataka,Malaria,49063.0,260,48803,65000000
2021-02-19,Karnataka,Malaria,32967.0,144,32823,65000000
2021-02-26,Karnataka,Malaria,36938.0,216,36722,65000000
2021-03-05,Karnataka,Malaria,36570.0,113,36457,65000000
2021-03-12,Karnataka,Malaria,31315.0,175,31140,65000000
2021-03-19,Karnataka,Malaria,24595.0,95,24500,65000000
2021-03-26,Karnataka,Malaria,24926.0,135,24791,65000000
2021-04-02,Karnataka,Malaria,23300.0,142,23158,65000000
2021-04-09,Karnataka,Malaria,25537.0,183,25354,65000000
2021-04-16,Karnataka,Malaria,18177.0,100,18077,65000000
2021-04-23,Karnataka,Malaria,17525.0,99,17426,65000000
2021-04-30,Karnataka,Malaria,11380.0,43,11337,65000000
2021-05-07,Karnataka,Malaria,12088.0,50,12038,65000000
2021-05-14,Karnataka,Malaria,7296.0,21,7275,65000000
2021-05-21,Karnataka,Malaria,,19,6083,65000000
2021-05-28,Karnataka,Malaria,3850.0,25,3825,65000000
2021-06-04,Karnataka,Malaria,2789.0,7,2782,65000000
2021-06-11,Karnataka,Malaria,1375.0,3,1372,65000000
2021-06-18,Karnataka,Malaria,657.0,1,656,65000000
2021-06-25,Karnataka,Malaria,186.0,1,185,65000000
2021-07-02,Karnataka,Malaria,0.0,0,0,65000000
2021-07-09,Karnataka,Malaria,201.0,1,200,65000000
2021-07-16,Karnataka,Malaria,625.0,3,622,65000000
2021-07-23,Karnataka,Malaria,1458.0,10,1448,65000000
2021-07-30,Karnataka,Malaria,3158.0,15,3143,65000000
2021-08-06,Karnataka,Malaria,3971.0,12,3959,65000000
2021-08-13,Karnataka,Malaria,6704.0,27,6677,65000000
2021-08-20,Karnataka,Malaria,,24,9453,65000000
2021-08-27,Karnataka,Malaria,11409.0,48,11361,65000000
2021-09-03,Karnataka,Malaria,15317.0,103,15214,65000000
2021-09-10,Karnataka,Malaria,12631.0,85,12546,65000000
2021-09-17,Karnataka,Malaria,17935.0,75,17860,65000000
2021-09-24,Karnataka,Malaria,19034.0,135,18899,65000000
2021-10-01,Karnataka,Malaria,,1361,229630,65000000
2021-10-08,Karnataka,Malaria,25581.0,189,25392,65000000
2021-10-15,Karnataka,Malaria,194264.0,1091,193173,65000000
2021-10-22,Karnataka,Malaria,38263.0,203,38060,65000000
2021-10-29,Karnataka,Malaria,31079.0,133,30946,65000000
2021-11-05,Karnataka,Malaria,36161.0,236,35925,65000000
2021-11-12,Karnataka,Malaria,39124.0,115,39009,65000000
2021-11-19,Karnataka,Malaria,37751.0,277,37474,65000000
2021-11-26,Karnataka,Malaria,48032.0,315,47717,65000000
2021-12-03,Karnataka,Malaria,44430.0,242,44188,65000000
2021-12-10,Karnataka,Malaria,45692.0,232,45460,65000000
2021-12-17,Karnataka,Malaria,56335.0,217,56118,65000000
2021-12-24,Karnataka,Malaria,45916.0,262,45654,65000000
2021-12-31,Karnataka,Malaria,51063.0,254,50809,65000000
2022-01-07,Karnataka,Malaria,56666.0,363,56303,65000000
2022-01-14,Karnataka,Malaria,39686.0,129,39557,65000000
2022-01-21,Karnataka,Malaria,50125.0,185,49940,65000000
2022-01-28,Karnataka,Malaria,40165.0,244,39921,65000000
2022-02-04,Karnataka,Malaria,53114.0,135,52979,65000000
2022-02-11,Karnataka,Malaria,51007.0,189,50818,65000000
2022-02-18,Karnataka,Malaria,102378.0,337,102041,65000000
2022-02-25,Karnataka,Malaria,44348.0,113,44235,65000000
2022-03-04,Karnataka,Malaria,39168.0,193,38975,65000000
2022-03-11,Karnataka,Malaria,30585.0,133,30452,65000000
2022-03-18,Karnataka,Malaria,27848.0,101,27747,65000000
2022-03-25,Karnataka,Malaria,22724.0,59,22665,65000000
2022-04-01,Karnataka,Malaria,28826.0,86,28740,65000000
2022-04-08,Karnataka,Malaria,25628.0,88,25540,65000000
2022-04-15,Karnataka,Malaria,21807.0,129,21678,65000000
2022-04-22,Karnataka,Malaria,13018.0,64,12954,65000000
2022-04-29,Karnataka,Malaria,63545.0,270,63275,65000000
2022-05-06,Karnataka,Malaria,10223.0,51,10172,65000000
2022-05-13,Karnataka,Malaria,6595.0,47,6548,65000000
2022-05-20,Karnataka,Malaria,,28,4904,65000000
2022-05-27,Karnataka,Malaria,4880.0,27,4853,65000000
2022-06-03,Karnataka,Malaria,29706.0,129,29577,65000000
2022-06-10,Karnataka,Malaria,1612.0,6,1606,65000000
2022-06-17,Karnataka,Malaria,726.0,4,722,65000000
2022-06-24,Karnataka,Malaria,211.0,0,211,65000000
2022-07-01,Karnataka,Malaria,0.0,0,0,65000000
2022-07-08,Karnataka,Malaria,209.0,0,209,65000000
2022-07-15,Karnataka,Malaria,686.0,3,683,65000000
2022-07-22,Karnataka,Malaria,1823.0,6,1817,65000000
2022-07-29,Karnataka,Malaria,16965.0,94,16871,65000000
2022-08-05,Karnataka,Malaria,3708.0,27,3681,65000000
2022-08-12,Karnataka,Malaria,6169.0,27,6142,65000000
2022-08-19,Karnataka,Malaria,9460.0,61,9399,65000000
2022-08-26,Karnataka,Malaria,9135.0,42,9093,65000000
2022-09-02,Karnataka,Malaria,15255.0,79,15176,65000000
2022-09-09,Karnataka,Malaria,17199.0,127,17072,65000000
2022-09-16,Karnataka,Malaria,14949.0,94,14855,65000000
2022-09-23,Karnataka,Malaria,,127,17516,65000000
2022-09-30,Karnataka,Malaria,25061.0,124,24937,65000000
2022-10-07,Karnataka,Malaria,23485.0,173,23312,65000000
2022-10-14,Karnataka,Malaria,35681.0,102,35579,65000000
2022-10-21,Karnataka,Malaria,39469.0,106,39363,65000000
2022-10-28,Karnataka,Malaria,34436.0,176,34260,65000000
2022-11-04,Karnataka,Malaria,42049.0,154,41895,65000000
2022-11-11,Karnataka,Malaria,47133.0,211,46922,65000000
2022-11-18,Karnataka,Malaria,34408.0,226,34182,65000000
2022-11-25,Karnataka,Malaria,43393.0,242,43151,65000000
2022-12-02,Karnataka,Malaria,54988.0,319,54669,65000000
2022-12-09,Karnataka,Malaria,42995.0,250,42745,65000000
2022-12-16,Karnataka,Malaria,49824.0,155,49669,65000000
2022-12-23,Karnataka,Malaria,44456.0,329,44127,65000000
2022-12-30,Karnataka,Malaria,57881.0,343,57538,65000000
2023-01-06,Karnataka,Malaria,57947.0,218,57729,65000000
2023-01-13,Karnataka,Malaria,41068.0,112,40956,65000000
2023-01-20,Karnataka,Malaria,44060.0,155,43905,65000000
2023-01-27,Karnataka,Malaria,50769.0,250,50519,65000000
2023-02-03,Karnataka,Malaria,45967.0,269,45698,65000000
2023-02-10,Karnataka,Malaria,49596.0,298,49298,65000000
2023-02-17,Karnataka,Malaria,108816.0,388,108428,65000000
2023-02-24,Karnataka,Malaria,31993.0,148,31845,65000000
2023-03-03,Karnataka,Malaria,39951.0,241,39710,65000000
2023-03-10,Karnataka,Malaria,32874.0,145,32729,65000000
2023-03-17,Karnataka,Malaria,25715.0,170,25545,65000000
2023-03-24,Karnataka,Malaria,27199.0,169,27030,65000000
2023-03-31,Karnataka,Malaria,20277.0,135,20142,65000000
2023-04-07,Karnataka,Malaria,22136.0,57,22079,65000000
2023-04-14,Karnataka,Malaria,19869.0,141,19728,65000000
2023-04-21,Karnataka,Malaria,12966.0,82,12884,65000000
2023-04-28,Karnataka,Malaria,13649.0,94,13555,65000000
2023-05-05,Karnataka,Malaria,11766.0,49,11717,65000000
2023-05-12,Karnataka,Malaria,81849.0,563,81286,65000000
2023-05-19,Karnataka,Malaria,6406.0,27,6379,65000000
2023-05-26,Karnataka,Malaria,4255.0,28,4227,65000000
2023-06-02,Karnataka,Malaria,2352.0,13,2339,65000000
2023-06-09,Karnataka,Malaria,1842.0,5,1837,65000000
2023-06-16,Karnataka,Malaria,570.0,2,568,65000000
2023-06-23,Karnataka,Malaria,194.0,0,194,65000000
2023-06-30,Karnataka,Malaria,0.0,0,0,65000000
2023-07-07,Karnataka,Malaria,184.0,0,184,65000000
2023-07-14,Karnataka,Malaria,771.0,4,767,65000000
2023-07-21,Karnataka,Malaria,1458.0,7,1451,65000000
2023-07-28,Karnataka,Malaria,2756.0,13,2743,65000000
2023-08-04,Karnataka,Malaria,5135.0,38,5097,65000000
2023-08-11,Karnataka,Malaria,6783.0,17,6766,65000000
2023-08-18,Karnataka,Malaria,8283.0,60,8223,65000000
2023-08-25,Karnataka,Malaria,10100.0,66,10034,65000000
2023-09-01,Karnataka,Malaria,10896.0,71,10825,65000000
2023-09-08,Karnataka,Malaria,110380.0,496,109884,65000000
2023-09-15,Karnataka,Malaria,16417.0,71,16346,65000000
2023-09-22,Karnataka,Malaria,21033.0,129,20904,65000000
2023-09-29,Karnataka,Malaria,20933.0,122,20811,65000000
2023-10-06,Karnataka,Malaria,28580.0,134,28446,65000000
2023-10-13,Karnataka,Malaria,,82,28953,65000000
2023-10-20,Karnataka,Malaria,30069.0,189,29880,65000000
2023-10-27,Karnataka,Malaria,36944.0,182,36762,65000000
2023-11-03,Karnataka,Malaria,239329.0,971,238358,65000000
2023-11-10,Karnataka,Malaria,36304.0,247,36057,65000000
2023-11-17,Karnataka,Malaria,45104.0,202,44902,65000000
2023-11-24,Karnataka,Malaria,42376.0,300,42076,65000000
2023-12-01,Karnataka,Malaria,43109.0,286,42823,65000000
2023-12-08,Karnataka,Malaria,45748.0,273,45475,65000000
2023-12-15,Karnataka,Malaria,40701.0,108,40593,65000000
2023-12-22,Karnataka,Malaria,52857.0,234,52623,65000000
2021-01-01,Karnataka,Cholera,15869.0,271,15598,65000000
2021-01-08,Karnataka,Cholera,13185.0,301,12884,65000000
2021-01-15,Karnataka,Cholera,13036.0,284,12752,65000000
2021-01-22,Karnataka,Cholera,8395.0,160,8235,65000000
2021-01-29,Karnataka,Cholera,6272.0,184,6088,65000000
2021-02-05,Karnataka,Cholera,5231.0,141,5090,65000000
2021-02-12,Karnataka,Cholera,4279.0,68,4211,65000000
2021-02-19,Karnataka,Cholera,2961.0,83,2878,65000000
2021-02-26,Karnataka,Cholera,1491.0,32,1459,65000000
2021-03-05,Karnataka,Cholera,545.0,12,533,65000000
2021-03-12,Karnataka,Cholera,394.0,11,383,65000000
2021-03-19,Karnataka,Cholera,0.0,0,0,65000000
2021-03-26,Karnataka,Cholera,176.0,2,174,65000000
2021-04-02,Karnataka,Cholera,3915.0,73,3842,65000000
2021-04-09,Karnataka,Cholera,11419.0,293,11126,65000000
2021-04-16,Karnataka,Cholera,2246.0,41,2205,65000000
2021-04-23,Karnataka,Cholera,4626.0,65,4561,65000000
2021-04-30,Karnataka,Cholera,6345.0,173,6172,65000000
2021-05-07,Karnataka,Cholera,8854.0,125,8729,65000000
2021-05-14,Karnataka,Cholera,26141.0,634,25507,65000000
2021-05-21,Karnataka,Cholera,13263.0,333,12930,65000000
2021-05-28,Karnataka,Cholera,17407.0,377,17030,65000000
2021-06-04,Karnataka,Cholera,16251.0,376,15875,65000000
2021-06-11,Karnataka,Cholera,16619.0,325,16294,65000000
2021-06-18,Karnataka,Cholera,18700.0,525,18175,65000000
2021-06-25,Karnataka,Cholera,25438.0,519,24919,65000000
2021-07-02,Karnataka,Cholera,23525.0,290,23235,65000000
2021-07-09,Karnataka,Cholera,29805.0,516,29289,65000000
2021-07-16,Karnataka,Cholera,36618.0,1048,35570,65000000
2021-07-23,Karnataka,Cholera,32519.0,383,32136,65000000
2021-07-30,Karnataka,Cholera,31821.0,932,30889,65000000
2021-08-06,Karnataka,Cholera,43684.0,764,42920,65000000
2021-08-13,Karnataka,Cholera,33851.0,745,33106,65000000
2021-08-20,Karnataka,Cholera,51113.0,541,50572,65000000
2021-08-27,Karnataka,Cholera,36046.0,686,35360,65000000
2021-09-03,Karnataka,Cholera,47337.0,936,46401,65000000
2021-09-10,Karnataka,Cholera,53360.0,1139,52221,65000000
2021-09-17,Karnataka,Cholera,54548.0,1513,53035,65000000
2021-09-24,Karnataka,Cholera,352522.0,6930,345592,65000000
